,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,1,2018-03-29,SDN,MIL,12-GF(12),L(0-1),99,1.0,3,1,1,0,1,0,0,9.0,5,16,11,3,2,3,1,1,0,0,,0,0,0,0,0,5,1,0,0,1,0,0,2.23,-0.317,2.12,-0.18%,-0.55,0.45,3.0,12t --- 0 out tie,12t end d 1,,SDP,3.0,L,1,2
1,2,3,2018-03-31,SDN,MIL,8-8,,1,0.1,1,0,0,0,1,0,0,6.75,2,8,6,2,0,0,1,1,0,0,,2,1,1,0,0,2,0,0,0,0,0,0,0.31,-0.027000000000000003,0.26,-0.01%,-0.59,2.15,4.0,8t 12- 2 out d3,8t 3 out d4,,SDP,10.0,L,3,7
2,3,4,2018-04-02,SDN,COL,9-GF,,1,0.1,0,0,0,1,0,0,0,5.4,2,9,5,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.04,0.001,0.04,0.00%,0.41,0.15,1.0,9t 12- 2 out d5,9t end d 5,,SDP,10.0,L,4,7
3,4,6,2018-04-04,SDN,COL,6-6,,1,1.0,0,0,0,0,1,0,0,3.38,3,11,7,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.08,0.00%,0.45,4.25,6.0,6t --- 0 out d5,6t 3 out d5,,SDP,0.0,L,2,5
4,5,10,2018-04-08,SDN,HOU,7-GF(8),,3,2.0,0,0,0,0,3,0,0,1.93,6,26,19,4,0,3,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.12,0.019,0.08,0.01%,1.01,10.5,15.0,7b --- 0 out d3,8b end d 3,,HOU,0.0,L,1,4
5,6,12,2018-04-10,SDN,COL,8-8,H(1),1,0.1,0,0,0,0,0,0,0,1.8,1,2,2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.37,0.01,0.29,0.01%,0.12,0.75,1.0,8b --- 2 out a3,8b 3 out a3,,COL,0.0,W,5,2
6,7,13,2018-04-11,SDN,COL,3-6,,0,3.0,2,1,1,1,4,0,0,2.25,12,41,32,7,5,4,3,3,0,0,,1,1,0,0,0,10,1,0,0,0,0,0,0.29,-0.017,0.24,-0.01%,0.7,10.95,18.0,3b --3 1 out d4,6b --3 1 out d2,,COL,1.0,L,4,6
7,8,16,2018-04-14,SDN,SFG,6-7,W(1-1),2,2.0,1,0,0,0,3,0,0,1.8,6,24,18,7,3,0,3,3,0,0,,0,0,0,0,0,6,0,1,0,0,0,0,0.89,0.1,0.64,0.04%,0.9,13.9,27.0,6t --- 0 out d1,7t 3 out d1,,SDP,0.5,W,5,4
8,9,18,2018-04-16,SDN,LAD,4-6,,1,3.0,0,0,0,1,3,0,0,1.38,10,37,24,8,4,4,2,0,0,0,,0,0,0,0,0,9,0,0,0,1,0,1,0.25,0.043,0.21,0.02%,1.35,12.15,18.0,4t --- 0 out d4,6t 3 out d4,,SDP,0.3333333333333333,L,3,10
9,10,20,2018-04-18,SDN,LAD,8-8,,1,1.0,2,1,1,0,2,0,0,1.93,5,20,14,3,4,2,1,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.06,-0.006,0.04,0.00%,-0.55,3.05,6.0,8t --- 0 out d5,8t 3 out d6,,SDP,2.0,L,4,13
10,11,22,2018-04-21,SDN,ARI,6-6,,2,1.0,3,1,1,0,1,0,0,2.4,5,20,14,7,1,1,3,2,1,0,,1,0,0,1,0,5,0,0,0,0,0,0,1.06,-0.044000000000000004,0.83,-0.02%,-0.11,0.45,3.0,6b 1-- 0 out d1,6b 3 out d2,,ARI,3.0,L,2,6
