,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,83,2014-06-29,SLN,LAD,7-7,,99,1.0,0,0,0,1,0,0,0,0.0,4,15,9,4,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.02,0.001,0.03,0.00%,0.42,7b --- 0 out d6,7b 3 out d6,,LAD,1.0,L,0,6
1,2,20,2015-04-28,COL,ARI,8-GF(8),,99,1.0,3,3,3,1,1,0,0,27.0,7,30,18,3,3,1,4,2,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,0.02,-0.004,0.02,0.00%,-2.51,8b --- 0 out d5,8b end d 8,,ARI,4.0,L,5,12
2,3,22,2015-05-01,COL,SDP,8-8,,2,0.0,5,8,7,2,0,0,0,90.0,8,30,18,6,0,3,3,3,0,0,,0,0,0,0,0,6,1,0,0,0,0,1,0.03,-0.01,0.04,-0.01%,-7.61,8b --- 0 out d4,8b -2- 0 out d11,,SDP,inf,L,3,14
3,4,104,2015-08-02,BAL,DET,5-8,,92,3.1,3,0,0,0,1,0,0,20.77,12,46,29,5,2,3,8,6,0,0,,1,0,0,0,0,12,0,0,0,0,0,0,0.19,0.024,0.27,0.02%,1.72,5t 1-- 2 out d5,8t 3 out d5,,BAL,0.9677419354838708,L,1,6
4,5,124,2015-08-24,BAL,KCR,7-GF(8),,21,2.0,1,0,0,1,2,0,0,14.21,8,28,18,6,3,2,3,0,1,0,,0,0,0,0,0,7,0,1,0,0,0,0,0.04,0.004,0.03,0.00%,1.01,7b --- 0 out d5,8b end d 5,,KCR,1.0,L,3,8
5,6,127,2015-08-27,BAL,KCR,7-GF(8),,2,2.0,3,1,1,0,0,0,0,11.88,9,23,19,2,4,6,3,3,0,0,,0,0,0,0,0,9,1,1,0,0,0,0,0.15,-0.019,0.11,-0.01%,0.01,7b --- 0 out d3,8b end d 4,,KCR,1.5,L,3,5
6,7,135,2015-09-05,BAL,TOR,6-7,,8,2.0,0,0,0,0,1,0,0,9.58,6,19,12,3,3,2,3,3,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.08,0.012,0.01,0.00%,1.0,6b --- 0 out d5,7b 3 out d4,,TOR,0.0,L,1,5
7,8,137,2015-09-07,BAL,NYY,6-7,L(0-1),1,1.0,2,2,2,1,0,0,0,10.32,6,25,15,5,2,4,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.19,-0.092,0.08,0.00%,-0.5,6b --- 0 out d1,7b 12- 0 out tie,,NYY,3.0,L,6,8
8,9,145,2015-09-16,BAL,BOS,4-5,,8,2.0,3,3,3,1,3,1,0,10.8,10,34,22,5,3,2,4,2,0,0,,2,2,0,0,0,9,0,0,0,0,0,0,0.21,-0.055,0.03,0.00%,-2.52,4t -23 0 out d4,5t 3 out d9,,BAL,2.0,L,1,10
9,10,154,2015-09-26,BAL,BOS,8-8,,9,0.2,2,4,0,2,1,0,0,10.29,7,24,13,2,2,2,2,0,1,0,,0,0,0,0,0,5,1,0,0,0,0,1,0.04,-0.01,0.01,0.00%,-2.27,8b --- 0 out d4,8b 123 2 out d6,,BOS,20.0,L,0,8
10,11,157,2015-09-30,BAL,TOR,9-9,,3,0.1,6,5,5,1,0,2,0,13.19,8,33,20,6,1,1,6,4,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,-5.41,9t --- 0 out d9,9t 12- 1 out d14,1.0,BAL,70.0,L,2,15
11,12,69,2016-06-19,PIT,CHC,7-GF(8),,99,2.0,2,1,1,0,2,1,0,4.5,8,30,21,5,3,4,2,1,1,0,,2,2,0,0,0,8,0,0,0,1,0,0,0.11,-0.019,0.07,-0.01%,-0.65,7b 1-3 0 out d3,8b end d 6,,CHC,1.0,L,5,10
12,13,71,2016-06-21,PIT,SFG,7-8,,1,1.2,7,6,6,1,2,0,0,17.18,12,49,29,6,4,4,5,5,0,0,,0,0,0,0,0,11,1,1,0,1,0,0,0.01,-0.002,0.01,0.00%,-3.61,7t --- 0 out d9,8t -23 2 out d12,,PIT,6.666666666666668,L,4,15
