Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,53,2017-06-03,PHI,SFG,GS-7,W(1-0),99,7.0,4,1,1,3,0,0,1,1.29,26,98,61,12,5,11,11,3,3,0,62,,,0,0,0,21,0,0,0,2,1,0,1.07,0.286,.12,0.02%,2.55,1t start tie,7t 3 out tie,,PHI,1.0,W,5,3,,
2,58,2017-06-08,PHI,ATL,GS-7,L(1-1),4,7.0,9,3,3,2,3,0,0,2.57,30,95,69,8,4,12,14,7,3,0,48,,,0,0,0,28,3,0,1,1,0,0,.69,-0.032,.11,0.00%,0.62,1b start tie,7b 3 out d2,,ATL,1.5714285714285714,L,1,3,,
3,63,2017-06-13,PHI,BOS,GS-7,,4,7.0,8,3,3,2,2,1,1,3.00,29,108,71,15,9,7,17,6,3,0,49,,,0,1,0,26,5,0,0,2,0,0,1.09,0.114,.08,0.01%,0.88,1b start tie,7b 3 out tie,,BOS,1.4285714285714286,L,3,4,,
4,68,2017-06-18,PHI,ARI,GS-6,,4,6.0,8,3,3,1,6,2,0,3.33,27,107,71,17,11,11,9,2,2,0,49,,,1,0,0,25,1,0,0,0,0,0,1.05,0.054,.02,0.00%,0.04,1t start tie,6t 3 out tie,,PHI,1.5,L,4,5,,
5,73,2017-06-24,PHI,ARI,GS-6,L(1-2),5,5.1,7,5,4,0,0,1,0,3.90,24,79,50,12,5,8,16,7,2,0,36,,,0,0,0,23,2,0,0,0,0,1,1.04,-0.213,.02,0.00%,-1.38,1b start tie,6b -2- 1 out d2,,ARI,1.3725490196078431,L,2,9,,
6,78,2017-06-30,PHI,NYM,GS-7,L(1-3),5,6.1,5,2,2,4,2,0,0,3.72,26,105,68,21,4,8,12,2,5,0,53,,,0,0,0,22,1,1,0,2,0,0,1.07,0.067,.01,0.00%,1.14,1b start tie,7b --- 1 out d1,,NYM,1.4754098360655739,L,1,2,,
7,83,2017-07-05,PHI,PIT,GS-4,L(1-4),4,4.0,5,4,2,1,4,0,0,3.80,19,84,52,14,6,6,8,4,0,0,43,,,0,0,0,17,1,1,0,0,1,1,1.17,-0.273,.01,0.00%,-1.97,1t start tie,4t 3 out d2,,PHI,1.5,L,2,5,,
8,122,2017-08-20,PHI,SFG,GS-6,,45,6.0,6,2,2,2,4,0,0,3.70,22,98,61,11,7,7,9,6,1,0,54,,,1,0,0,20,2,0,0,3,0,0,1.23,0.042,.00,0.00%,1.04,1b start tie,6b 3 out d1,,SFG,1.3333333333333333,W,5,2,,
9,128,2017-08-26,PHI,CHC,GS-5,L(1-5),5,5.0,5,6,6,2,8,4,1,4.36,23,103,62,20,15,3,9,2,2,0,39,,,0,0,0,20,0,0,0,0,0,0,.85,-0.370,.00,0.00%,-3.47,1t start tie,5t 3 out d4,,PHI,1.4,L,2,17,,
10,133,2017-08-31,PHI,MIA,GS-6,W(2-5),4,6.0,7,2,2,1,5,0,2,4.22,27,93,55,16,8,10,9,4,2,0,54,,,0,1,0,24,2,0,0,0,0,0,1.39,0.105,.00,0.00%,0.79,1b start tie,6b 3 out a1,,MIA,1.3333333333333333,W,3,2,,
11,138,2017-09-05,PHI,NYM,GS-7,W(3-5),4,7.0,4,1,1,3,4,0,0,3.92,28,104,69,22,8,7,14,6,3,0,66,,,1,0,0,25,4,0,0,0,0,0,.52,0.068,.00,0.00%,2.40,1b start tie,7b 3 out a8,,NYM,1.0,W,9,1,,
12,143,2017-09-10,PHI,WSN,CG(8),L(3-6),4,8.0,6,3,3,1,7,1,1,3.86,31,103,73,22,6,4,18,6,3,0,64,,,0,0,0,29,3,1,0,0,0,0,.75,0.056,.00,0.00%,1.31,1b start tie,8b 3 out d3,,WSN,0.875,L,2,3,,
13,148,2017-09-16,PHI,OAK,GS-3,,5,3.0,2,2,2,0,2,1,1,3.94,12,38,26,8,3,2,7,4,0,0,49,,,0,0,0,10,1,0,0,0,1,0,.83,-0.074,.00,0.00%,-0.48,1t start tie,3t 3 out d2,,PHI,0.6666666666666666,W,5,3,,
14,154,2017-09-22,PHI,ATL,GS-5,L(3-7),5,5.0,8,6,6,2,4,1,1,4.35,25,99,59,18,8,5,13,4,3,0,29,,,0,0,0,22,2,0,0,1,0,0,.37,-0.337,.00,0.00%,-3.42,1b start tie,5b 3 out d5,,ATL,2.0,L,2,7,,
15,160,2017-09-29,PHI,NYM,GS-6,W(4-7),6,6.0,6,2,2,0,1,2,0,4.26,23,97,62,24,3,13,9,2,3,0,53,,,0,0,0,23,0,0,0,1,0,0,.80,0.137,.00,0.00%,1.04,1t start tie,6t 3 out a2,,PHI,1.0,W,6,2,,
16,4,2018-04-03,PHI,NYM,GS-6,L(0-1),99,5.2,6,2,2,1,5,0,2,3.18,25,91,62,20,7,4,13,5,4,0,53,,,0,1,0,22,1,0,0,0,0,0,1.22,-0.009,1.23,-0.01%,0.46,1b start tie,6b 1-- 2 out d2,,NYM,1.346153846153846,L,0,2,13.35,26.00
17,9,2018-04-09,PHI,CIN,GS-6,,5,5.2,9,5,5,2,7,1,0,5.56,27,100,65,22,11,8,10,7,1,0,36,,,1,0,0,25,1,0,0,1,0,0,1.42,-0.269,1.19,-0.14%,-2.27,1t start tie,6t 1-- 2 out tie,,PHI,2.1153846153846154,W,6,5,10.15,23.00
18,14,2018-04-15,PHI,TBR,GS-4,,5,4.0,7,3,3,0,5,1,0,5.87,18,66,41,14,6,3,10,6,1,0,41,,,0,0,0,18,0,1,0,1,0,0,1.20,-0.118,1.23,-0.07%,-1.02,1b start tie,4b 3 out a1,,TBR,1.75,W,10,4,8.80,18.00
19,19,2018-04-20,PHI,PIT,GS-6,,4,6.0,5,1,1,3,4,0,1,4.64,27,96,56,15,8,6,13,5,2,0,59,,,1,0,0,22,2,0,0,0,1,0,1.21,0.168,1.34,0.11%,1.96,1t start tie,6t 3 out d1,,PHI,1.3333333333333333,W,2,1,14.10,27.00
20,24,2018-04-26,PHI,ARI,GS-3,L(0-2),5,2.1,7,7,7,4,1,2,0,6.85,18,67,37,13,3,3,10,3,1,0,12,,,0,0,0,14,3,0,1,0,0,0,.86,-0.353,1.05,-0.26%,-5.04,1t start tie,3t 1-- 1 out d6,,PHI,5.238095238095238,L,2,8,-13.35,-11.00
21,147,2018-09-14,KCR,MIN,8-8,,99,1.0,1,0,0,0,2,0,0,6.57,4,21,14,3,4,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.74,0.053,.00,0.00%,0.51,8t --- 0 out d1,8t 3 out d1,,KCR,1.0,W,8,4,5.65,9.00
22,150,2018-09-17,KCR,PIT,9-GF,L(0-3),2,0.2,2,1,1,2,0,0,0,6.75,5,20,9,2,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,2.66,-0.370,.00,0.00%,-0.95,9b --- 0 out tie,9b end d 1,,PIT,20.0,L,6,7,-2.90,-1.00
23,153,2018-09-20,KCR,DET,6-6,,2,1.0,0,0,0,1,0,0,0,6.49,4,18,8,2,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.42,0.031,.00,0.00%,0.53,6b --- 0 out d2,6b 3 out d2,,DET,1.0,L,8,11,1.65,3.00
24,159,2018-09-27,KCR,CLE,6-7,,6,2.0,2,0,0,1,0,0,0,6.04,8,27,19,7,2,4,3,1,1,0,,0,0,0,1,0,7,0,0,0,0,0,0,1.62,0.164,.00,0.00%,1.02,6t --- 0 out tie,7t 3 out tie,,KCR,1.5,W,2,1,2.70,6.00
25,162,2018-09-30,KCR,CLE,7-8,,2,2.0,2,0,0,1,3,0,0,5.64,9,35,24,10,2,3,2,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,1.16,0.110,.00,0.00%,1.02,7t --- 0 out d1,8t 3 out d1,,KCR,1.5,L,1,2,8.70,15.00
26,28,2019-04-28,KCR,LAA,9-GF,,99,1.0,3,3,3,0,1,1,0,27.00,6,27,18,8,3,1,4,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.42,-0.073,.19,-0.02%,-2.44,9t --- 0 out d2,9t end d 5,,KCR,3.0,L,3,7,-3.55,-3.00
