Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,68,2012-06-20,TBR,WSN,GS-6,L(0-1),99,6.0,3,3,1,1,7,0,0,1.50,22,82,49,19,4,7,7,3,1,0,64,,,0,0,0,21,1,0,0,1,0,0,.71,-0.027,.85,-0.02%,-0.12,1b start tie,6b 3 out d1,,WSN,0.6666666666666666,L,2,3,,
2,74,2012-06-26,TBR,KCR,GS-6,L(0-2),5,5.2,5,4,4,1,7,1,0,3.86,23,94,55,18,10,3,12,3,3,0,49,,,0,0,0,22,1,0,0,0,0,0,.73,-0.214,.84,-0.15%,-1.07,1b start a 1,6b --- 2 out d2,,KCR,1.1538461538461537,L,2,8,,
3,139,2012-09-08,TBR,TEX,GS-7,,73,7.0,4,2,2,2,11,1,1,3.38,26,99,68,23,15,5,7,1,0,0,70,,,0,1,0,23,0,0,0,1,0,0,.76,0.069,1.69,0.09%,1.30,1t start tie,7t 3 out d1,,TBR,0.8571428571428571,L,2,4,,
4,143,2012-09-13,TBR,BAL,11-GF(14),L(0-3),4,3.2,3,1,1,3,3,0,0,3.22,18,79,44,14,4,7,5,0,1,0,,0,0,0,0,0,14,0,0,0,0,0,1,2.70,0.054,6.28,0.08%,0.58,11b --- 0 out tie,14b end d 1,,BAL,1.875,L,2,3,,
5,149,2012-09-19,TBR,BOS,GS-5,W(1-3),5,5.0,5,3,3,4,6,0,0,3.62,22,95,58,24,9,8,4,1,0,0,47,,,1,1,1,18,0,0,0,1,0,0,1.08,-0.096,.26,-0.01%,-0.65,1t start tie,5t 3 out a2,,TBR,1.8,W,13,3,,
6,158,2012-09-29,TBR,CHW,7-8,,9,2.0,3,4,4,2,2,1,0,4.60,11,41,25,5,5,2,5,3,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.05,0.004,.03,0.00%,-2.97,7b --- 0 out a7,8b 3 out a6,,CHW,2.5,W,10,4,,
7,55,2013-06-01,TBR,CLE,GS-5,L(0-1),99,4.0,7,5,5,3,4,2,0,11.25,22,94,55,13,10,6,9,6,0,0,29,,,1,0,0,19,1,0,0,0,0,0,.61,-0.239,.76,-0.18%,-3.53,1b start tie,5b 1-- 0 out d5,,CLE,2.5,L,0,5,,
8,60,2013-06-07,TBR,BAL,GS-7,W(1-1),5,7.0,2,1,1,2,2,0,1,4.91,25,84,53,12,7,9,11,3,4,0,69,,,0,0,0,22,1,0,0,1,0,0,.92,0.226,1.21,0.18%,2.29,1t start tie,7t 3 out d1,,TBR,0.5714285714285714,W,2,1,,
9,65,2013-06-12,TBR,BOS,GS-4,L(1-2),4,4.0,4,2,2,4,7,1,0,4.80,20,103,58,24,9,5,4,3,0,0,49,,,2,0,0,16,0,0,0,0,0,0,1.01,-0.054,1.35,-0.04%,-0.12,1t start tie,4t 3 out d2,,TBR,2.0,L,1,2,,
10,70,2013-06-18,TBR,BOS,GS-5,L(1-3),5,4.2,5,4,3,5,5,0,0,5.03,24,109,64,16,13,6,8,4,0,0,40,,,1,0,0,18,1,0,0,1,1,1,1.04,-0.231,1.25,-0.17%,-2.28,1b start tie,5b 123 2 out d3,1,BOS,2.380952380952381,L,1,5,,
