,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
14,15,23,2019-04-21,BAL,MIN,7-8,,2,2.0,1,0,0,2,1,0,0,3.24,8,31,16,4,3,2,3,2,0,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.69,0.07200000000000001,0.46,0.03%,1.09,4.7,9.0,7t --- 0 out d2,8t 3 out d2,,BAL,1.5,L,3,4
15,16,26,2019-04-24,BAL,CHW,6-6,H(2),2,0.2,2,1,1,1,2,0,1,4.0,6,20,12,5,0,1,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,2.06,-0.122,1.19,-0.04%,-1.26,1.1,5.0,6t --- 0 out a3,6t 123 2 out a2,,BAL,15.0,W,4,3
16,17,29,2019-04-28,BAL,MIN,7-7,,3,1.0,0,0,0,0,1,0,0,3.6,3,12,7,2,1,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.19,0.015,0.1,0.01%,0.55,4.25,6.0,7b --- 0 out d3,7b 3 out d3,,MIN,0.0,L,1,4
17,18,32,2019-05-01,BAL,CHW,8-9,HL(0-1),2,1.0,1,2,2,1,2,0,0,4.91,5,21,12,4,4,1,1,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,2.92,-0.172,1.32,-0.05%,-0.47,1.05,3.0,8b --- 0 out a1,9b 12- 0 out a1,2.0,CHW,2.0,L,6,7
18,19,36,2019-05-07,BAL,BOS,9-9,,5,0.0,1,2,2,2,0,0,1,6.55,4,19,8,0,1,0,1,1,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.99,-0.142,0.46,-0.04%,-2.85,-6.4,-6.0,9t --- 0 out d1,9t 123 0 out d2,,BAL,inf,L,5,8
19,20,38,2019-05-10,BAL,LAA,5-6,,2,1.2,4,2,2,1,1,0,0,7.11,10,36,22,8,2,4,4,4,0,0,,2.0,2.0,0,0,0,9,2,0,0,0,0,0,0.41,-0.132,0.13,-0.03%,-2.0,-1.25,2.0,5t -23 1 out d2,6t 3 out d6,,BAL,4.166666666666667,L,3,8
20,21,53,2019-05-26,BAL,COL,6-6,,15,0.1,0,0,0,1,1,0,0,6.92,2,11,7,1,2,0,0,0,0,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0.42,0.011000000000000001,0.02,0.00%,0.42,2.15,4.0,6b --3 2 out d4,6b 3 out d4,,COL,10.0,L,7,8
21,22,65,2019-06-09,BAL,HOU,7-8,,13,1.2,1,1,1,2,2,0,1,6.75,9,37,21,7,3,1,3,1,2,0,,0.0,0.0,0,0,0,5,0,0,0,0,1,0,0.2,-0.001,0.0,0.00%,-0.34,3.35,8.0,7b --- 0 out d3,8b 12- 2 out d4,,HOU,2.5,L,0,4
22,23,67,2019-06-12,BAL,TOR,6-6,,2,1.0,2,2,2,1,2,0,0,7.47,6,32,16,7,2,2,1,1,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,0.28,-0.052000000000000005,0.0,0.00%,-1.45,0.45,3.0,6t --- 0 out d4,6t 3 out d6,,BAL,3.0,L,6,8
23,24,68,2019-06-13,BAL,TOR,6-6,,0,0.2,3,1,1,0,1,0,0,7.71,5,13,10,3,1,2,2,2,0,0,,1.0,1.0,0,0,0,5,0,0,0,0,0,0,0.23,-0.032,0.0,0.00%,-1.44,-0.3,2.0,6t 1-- 1 out d5,6t 3 out d7,,BAL,15.0,L,3,12
24,25,75,2019-06-20,BAL,SEA,6-7,,6,1.0,2,1,1,1,3,0,0,7.79,6,33,18,5,4,2,0,0,0,0,,2.0,1.0,0,0,0,5,0,0,0,0,0,0,1.03,-0.057999999999999996,0.0,0.00%,-0.49,4.45,9.0,6b 12- 1 out d1,7b 12- 1 out d2,,SEA,3.0,L,2,5
25,26,103,2019-07-26,BAL,LAA,9-GF,,35,1.0,2,1,1,0,2,1,0,7.85,5,19,13,3,2,0,3,2,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,0.04,0.002,0.0,0.00%,-0.46,3.05,6.0,9b --- 0 out a7,9b end a 6,,LAA,2.0,W,9,3
26,27,119,2019-08-12,BAL,NYY,5-6,,16,1.0,2,3,3,2,2,1,0,8.84,7,31,18,4,3,0,3,1,0,0,,2.0,2.0,0,0,0,5,0,0,0,0,0,0,0.31,-0.1,0.0,0.00%,-2.8,-2.15,0.0,5b 12- 0 out d2,6b 1-3 0 out d5,2.0,NYY,4.0,L,8,11
27,28,142,2019-09-07,BAL,TEX,8-8,,25,1.0,0,0,0,0,2,0,0,8.41,3,12,10,2,3,0,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.06,0.005,0.0,0.00%,0.55,6.25,9.0,8t --- 0 out d5,8t 3 out d5,,BAL,0.0,L,4,9
28,29,144,2019-09-10,BAL,LAD,3-4,,2,1.2,1,0,0,1,1,0,1,7.77,7,26,14,3,3,2,2,1,1,0,,1.0,0.0,0,0,0,5,0,0,0,1,0,0,0.23,0.022000000000000002,0.0,0.00%,1.11,3.95,8.0,3t 1-- 1 out d6,4t 3 out d6,,BAL,1.6666666666666667,L,3,7
29,30,149,2019-09-15,BAL,DET,6-6,,4,1.0,1,0,0,1,3,0,0,7.43,5,21,12,5,1,0,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.73,0.044000000000000004,0.0,0.00%,0.56,7.05,12.0,6b --- 0 out a4,6b 3 out a4,,DET,2.0,W,8,2
30,31,151,2019-09-17,BAL,TOR,9-GF,,1,0.1,1,0,0,0,0,0,0,7.33,3,12,7,0,1,2,1,0,0,0,,1.0,1.0,0,0,0,3,0,0,0,0,0,1,0.16,-0.018000000000000002,0.0,0.00%,-0.62,0.15,1.0,9t --3 2 out d3,9t end d 4,,BAL,10.0,L,5,8
31,32,153,2019-09-19,BAL,TOR,8-8,,1,1.0,1,0,0,0,3,0,0,7.03,4,18,11,5,3,0,1,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.08,0.005,0.0,0.00%,0.55,7.65,12.0,8t --- 0 out d5,8t 3 out d5,,BAL,1.0,L,4,8
32,33,157,2019-09-23,BAL,TOR,4-6,,3,2.0,0,0,0,1,1,0,0,6.49,7,19,12,3,2,1,4,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.79,0.04,0.0,0.00%,0.68,5.9,9.0,4b --- 0 out d3,6b 1-- 0 out a1,,TOR,0.5,L,10,11
33,34,162,2019-09-29,BAL,BOS,6-7,,5,1.2,2,1,1,0,1,0,0,6.43,7,25,21,5,3,1,5,3,2,0,,3.0,0.0,0,0,0,7,1,0,0,0,0,0,2.17,0.11599999999999999,0.0,0.00%,1.66,2.55,5.0,6b 123 0 out tie,7b -2- 2 out d1,,BOS,1.6666666666666667,L,4,5
