Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,49,2016-05-27,LAD,NYM,GS-3,,99,2.2,5,3,3,4,3,0,0,10.13,17,81,42,11,5,2,8,3,0,0,35,,,0,0,0,13,2,0,0,0,0,0,.83,-0.233,.90,-0.15%,-2.33,1b start tie,3b 123 2 out d2,,NYM,4.090909090909091,L,5,6,,
2,55,2016-06-02,LAD,CHC,GS-5,L(0-1),5,5.0,8,6,5,1,4,3,0,9.39,23,79,57,18,8,8,10,8,0,0,32,,,0,0,0,22,0,0,0,1,0,0,.79,-0.260,.93,-0.18%,-3.50,1b start tie,5b 3 out d5,,CHC,1.8,L,2,7,,
3,60,2016-06-07,LAD,COL,GS-4,,4,4.0,3,1,1,1,7,0,0,6.94,16,86,56,15,10,4,4,4,0,0,58,,,1,0,0,15,2,0,0,0,0,0,.94,0.111,1.22,0.09%,0.92,1t start tie,4t 3 out a2,,LAD,1.0,W,4,3,,
4,64,2016-06-12,LAD,SFG,GS-6,L(0-2),4,5.1,4,2,2,1,7,1,0,5.82,21,86,53,12,12,5,8,3,1,0,58,,,0,1,1,20,0,0,0,0,0,1,1.06,0.007,1.74,0.01%,0.60,1b start tie,6b --- 1 out d2,,SFG,0.9803921568627452,L,1,2,,
5,69,2016-06-17,LAD,MIL,GS-5,,4,5.0,5,0,0,1,8,0,0,4.50,20,85,55,17,7,6,5,3,1,0,64,,,0,1,1,19,1,0,0,0,0,0,1.08,0.285,1.18,0.19%,2.41,1t start tie,5t 3 out a1,,LAD,1.2,W,3,2,,
6,74,2016-06-22,LAD,WSN,GS-5,,4,5.0,6,2,2,1,6,0,0,4.33,21,94,57,15,11,5,9,4,2,0,52,,,0,1,1,20,3,0,0,0,0,0,1.04,0.046,1.33,0.04%,0.41,1t start tie,5t 3 out tie,,LAD,1.4,W,4,3,,
7,79,2016-06-28,LAD,MIL,GS-6,W(1-2),5,6.0,2,2,2,6,6,0,0,4.09,25,100,63,20,10,7,6,3,1,0,60,,,1,0,1,18,2,0,0,0,0,0,1.05,0.054,1.30,0.04%,1.03,1b start tie,6b 3 out a4,,MIL,1.3333333333333333,W,6,5,,
8,85,2016-07-04,LAD,BAL,GS-4,,5,3.1,6,5,5,2,3,0,0,4.95,18,75,46,12,9,2,11,9,0,0,29,,,0,0,0,15,2,0,0,0,0,0,1.03,-0.371,1.31,-0.28%,-3.74,1t start tie,4t -2- 1 out d3,,LAD,2.5806451612903225,W,7,5,,
9,97,2016-07-21,LAD,WSN,GS-4,,16,4.0,5,1,1,0,4,0,0,4.69,17,77,51,14,8,6,7,6,1,0,52,,,2,0,0,16,0,0,0,0,1,0,1.05,0.069,1.50,0.06%,1.04,1b start a 2,4b 3 out a5,,WSN,1.25,W,6,3,,
10,107,2016-08-03,LAD,COL,6-GF(8),,12,3.0,6,3,3,1,3,1,0,4.98,15,51,35,8,6,8,3,2,1,0,,0,0,0,0,0,14,0,0,0,1,0,0,.01,-0.007,.01,-0.01%,-1.28,6b --- 0 out d7,8b end d10,,COL,2.3333333333333335,L,2,12,,
11,112,2016-08-08,LAD,PHI,GS-5,W(2-2),4,5.0,5,3,1,2,2,0,0,4.66,23,88,61,15,8,12,7,4,2,0,49,,,0,0,0,21,1,0,0,0,0,1,.75,0.040,1.12,0.04%,-0.60,1t start tie,5t 3 out a4,,LAD,1.4,W,9,4,,
12,116,2016-08-13,LAD,PIT,3-6,W(3-2),4,2.2,3,0,0,3,3,0,0,4.41,14,64,38,7,10,3,5,2,0,0,,1,0,0,0,0,11,1,0,0,0,0,0,1.59,0.114,2.53,0.11%,0.87,3t -2- 2 out d1,6t 12- 1 out a3,,LAD,2.727272727272727,W,8,4,,
13,123,2016-08-21,LAD,CIN,GS-6,W(4-2),7,6.0,6,0,0,0,6,0,0,3.95,22,97,62,16,7,6,10,7,1,0,66,,,0,0,1,22,0,0,0,1,0,0,.81,0.295,1.34,0.29%,3.00,1b start a 1,6b 3 out a4,,CIN,1.0,W,4,0,,
14,129,2016-08-27,LAD,CHC,GS-6,W(5-2),5,6.0,6,1,1,2,8,0,0,3.71,24,94,60,23,15,8,6,3,0,0,62,,,0,0,0,21,0,0,0,2,0,0,1.31,0.223,2.02,0.21%,1.89,1t start tie,6t 3 out a2,,LAD,1.3333333333333333,W,3,2,,
15,134,2016-09-02,LAD,SDP,GS-6,,5,5.1,3,2,2,1,6,0,3,3.69,22,89,54,16,7,2,10,3,4,0,59,,,2,0,0,18,0,0,0,0,0,0,1.03,0.215,1.41,0.18%,2.00,1t start tie,6t 12- 1 out a1,,LAD,0.7843137254901962,L,2,4,,
16,144,2016-09-13,LAD,NYY,GS-4,,10,3.2,4,0,0,3,2,0,1,3.50,17,78,47,16,4,6,5,2,2,0,52,,,0,0,1,13,0,0,0,1,0,0,1.06,0.131,.81,0.06%,1.31,1b start tie,4b 123 2 out tie,,NYY,2.1875,L,0,3,,
17,152,2016-09-21,LAD,SFG,6-7,,7,2.0,3,1,1,0,1,0,0,3.53,9,33,22,7,2,6,2,2,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.16,0.009,.10,0.00%,-0.04,6t --- 0 out a7,7t 3 out a6,,LAD,1.5,W,9,3,,
