Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,57,2018-06-01,LAD,COL,2-5,W(1-0),99,3.2,6,5,5,1,4,0,1,12.27,19,70,45,12,10,4,9,8,0,0,,0,0,0,0,0,16,1,1,0,0,0,0,1.12,-0.377,1.10,-0.22%,-3.00,5.45,20.00,2b --- 1 out a1,5b 3 out d1,,COL,2.1875,W,11,8
2,10,2019-04-07,LAD,COL,7-GF,,99,2.2,2,1,1,1,2,0,1,3.38,12,42,28,5,7,4,4,2,0,0,,0,0,0,0,0,9,0,1,0,0,1,0,.17,0.016,.21,0.01%,0.59,5.60,11.00,7b --- 1 out a6,9b end a 6,,COL,1.3636363636363635,W,12,6
3,13,2019-04-10,LAD,STL,7-7,,2,1.0,1,0,0,0,0,0,0,2.45,4,17,11,3,0,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.17,0.013,.20,0.01%,0.52,1.65,3.00,7b --- 0 out d3,7b 3 out d3,,STL,1.0,L,2,7
4,16,2019-04-13,LAD,MIL,3-5,,2,1.1,3,3,3,3,4,1,1,7.20,11,45,23,8,7,0,3,2,0,0,,2,0,0,0,0,7,0,0,0,0,0,0,1.35,-0.270,1.40,-0.17%,-3.05,0.80,7.00,3t 12- 2 out d1,5t 12- 0 out d3,,LAD,5.454545454545454,L,1,4
