Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,32,2016-05-08,OAK,BAL,7-8,,99,1.1,4,4,4,1,2,1,0,27.00,9,42,24,6,6,2,4,3,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.09,-0.005,.07,0.00%,-3.24,7b --- 0 out d4,8b --- 1 out d8,,BAL,4.545454545454545,L,3,11,,
2,33,2016-05-09,OAK,BOS,7-7,,0,1.0,1,1,1,1,0,0,0,19.29,5,24,13,1,1,1,3,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,-0.001,.01,0.00%,-0.46,7b --- 0 out d8,7b 3 out d9,,BOS,2.0,L,7,14,,
3,105,2016-07-31,OAK,CLE,6-GF(8),,82,3.0,1,0,0,1,3,0,0,8.44,11,42,32,8,9,4,3,0,3,0,,0,0,0,0,0,10,0,0,0,0,0,0,.01,0.002,.00,0.00%,1.66,6b --- 0 out d8,8b end d 8,,CLE,0.6666666666666666,L,0,8,,
4,128,2016-08-26,OAK,STL,8-GF(8),,25,1.0,0,0,0,1,0,0,0,7.11,4,15,8,1,2,2,1,1,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,.21,0.013,.00,0.00%,0.49,8b --- 0 out d2,8b end d 2,,STL,1.0,L,1,3,,
5,131,2016-08-29,OAK,HOU,7-GF(8),,2,2.0,3,0,0,0,2,0,0,5.40,8,37,25,5,6,3,3,2,0,0,,3,3,0,0,0,8,0,0,0,0,0,0,.10,-0.014,.00,0.00%,-0.21,7b 123 0 out d3,8b end d 6,,HOU,1.5,L,0,6,,
6,134,2016-09-02,OAK,BOS,6-8,,3,2.0,4,5,4,4,2,1,0,7.84,14,53,27,11,2,0,8,6,0,0,,2,2,0,0,0,10,1,0,0,0,0,0,.04,-0.019,.00,0.00%,-5.03,6t 12- 1 out d6,8t 12- 1 out d12,,OAK,4.0,L,2,16,,
7,141,2016-09-10,OAK,SEA,6-7,,7,1.1,4,5,5,1,3,1,0,10.80,9,48,30,6,5,0,5,5,0,0,,1,0,0,0,0,8,0,0,0,0,0,0,.03,0.001,.00,0.00%,-1.66,6t --3 0 out d8,7t 123 1 out d10,,OAK,4.545454545454545,L,3,14,,
8,146,2016-09-15,OAK,KCR,8-8,,4,1.0,1,0,0,0,0,0,0,9.95,4,11,8,3,0,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.52,8b --- 0 out a14,8b 3 out a14,,KCR,1.0,W,14,5,,
9,98,2018-07-20,OAK,SFG,9-GF,,99,0.2,0,0,0,0,1,0,0,0.00,2,7,4,0,1,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.10,0.005,.10,0.00%,0.68,9t -2- 1 out d4,9t end d 4,,OAK,0.0,L,1,5,3.50,5.00
10,101,2018-07-23,OAK,TEX,8-8,,2,1.0,1,0,0,0,1,0,0,0.00,4,14,11,2,1,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,8b --- 0 out a12,8b 3 out a12,,TEX,1.0,W,15,3,3.65,6.00
11,102,2018-07-24,OAK,TEX,6-7,,0,1.1,1,1,1,1,1,1,0,3.00,6,30,21,5,2,1,3,0,0,0,,3,3,0,0,0,5,0,0,0,0,0,0,.15,-0.042,.16,-0.03%,-2.62,6b 123 2 out d4,7b 3 out d5,,TEX,1.8181818181818181,W,13,10,1.80,4.00
12,105,2018-07-27,OAK,COL,6-7,,2,2.0,1,0,0,1,3,0,0,1.80,8,33,20,5,4,0,4,3,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.46,0.049,.58,0.04%,1.13,6b --- 0 out d3,7b 3 out d2,,COL,1.0,L,1,3,9.30,15.00
13,110,2018-08-01,OAK,TOR,7-7,,4,0.2,1,0,0,2,1,0,0,1.59,5,35,21,4,4,1,1,1,0,0,,1,1,0,0,0,3,1,0,0,0,0,0,.18,-0.011,.24,-0.01%,-0.89,7t 1-- 0 out a7,7t 123 2 out a6,,OAK,15.0,W,8,3,1.70,5.00
14,135,2018-08-30,OAK,SEA,7-GF,,28,3.0,1,0,0,0,3,0,0,1.04,10,39,28,9,6,4,3,0,1,0,,0,0,0,0,0,10,0,0,0,0,0,0,.02,0.003,.03,0.00%,1.49,7t --- 0 out d7,9t end d 6,,OAK,0.3333333333333333,L,1,7,12.15,18.00
15,137,2018-09-01,OAK,SEA,8-8,,1,1.0,1,0,0,0,0,0,0,0.93,4,11,8,2,0,1,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.07,0.004,.14,0.01%,0.50,8t --- 0 out d5,8t 3 out d5,,OAK,1.0,L,7,8,1.65,3.00
16,146,2018-09-12,OAK,BAL,8-8,,10,1.0,0,0,0,0,0,0,0,0.84,3,9,7,1,1,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,8b --- 0 out a10,8b 3 out a10,,BAL,0.0,W,10,0,2.25,3.00
17,153,2018-09-20,OAK,LAA,7-7,,7,1.0,0,0,0,0,0,0,0,0.77,3,10,6,3,0,1,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,7t --- 0 out a16,7t 3 out a16,,OAK,0.0,W,21,3,2.25,3.00
18,156,2018-09-23,OAK,MIN,9-GF,,2,1.0,1,0,0,0,0,0,0,0.71,3,9,7,2,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,1,0,0,.08,0.004,.05,0.00%,0.50,9t --- 0 out d4,9t end d 4,,OAK,1.0,L,1,5,1.65,3.00
19,158,2018-09-25,OAK,SEA,4-5,H(1),1,2.0,1,0,0,1,1,0,0,0.61,8,21,14,2,3,3,3,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.57,0.130,.50,0.03%,0.96,4b --- 0 out a1,5b 3 out a2,,SEA,1.0,L,8,10,5.30,9.00
20,159,2018-09-26,OAK,SEA,7-7,,0,1.0,0,0,0,0,3,0,0,0.57,3,11,9,1,5,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.010,.02,0.00%,0.48,7b --- 0 out a6,7b 3 out a6,,SEA,0.0,W,9,3,8.25,12.00
21,162,2018-09-30,OAK,LAA,7-7,H(2),3,1.0,0,0,0,0,0,0,0,0.54,3,14,8,1,2,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.07,0.082,.00,0.00%,0.50,7b --- 0 out a2,7b 3 out a2,,LAA,0.0,L,4,5,2.25,3.00
22,1,2019-03-20,OAK,SEA,6-7,,99,2.0,0,0,0,0,2,0,0,0.00,6,29,16,4,4,0,4,0,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,.11,0.017,.12,0.01%,1.05,6t --- 0 out d5,7t 3 out d5,,OAK,0.0,L,7,9,8.50,12.00
23,5,2019-03-30,OAK,LAA,7-8,,9,1.1,2,2,1,0,1,0,0,2.70,7,24,17,6,2,3,3,0,0,0,,0,0,0,0,0,6,1,0,0,0,1,1,.80,-0.079,.75,-0.04%,-1.50,7t --- 0 out a4,8t 1-- 1 out a2,,OAK,1.8181818181818181,W,4,2,1.80,4.00
24,7,2019-04-01,OAK,BOS,8-8,,1,1.0,0,0,0,0,2,0,0,2.08,3,13,8,1,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.32,0.025,.29,0.01%,0.53,8t --- 0 out a4,8t 3 out a4,,OAK,0.0,W,7,0,6.25,9.00
