Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,120,2019-08-13,BAL,NYY,5-GF(8),,99,4.0,5,1,1,3,2,0,0,2.25,19,68,41,16,1,4,10,6,0,0,,0,0,0,0,0,16,2,0,0,0,0,0,.07,-0.007,.00,0.00%,1.17,6.20,15.00,5b --- 0 out d5,8b end d 6,,NYY,2.0,L,3,8
2,142,2019-09-07,BAL,TEX,3-6,,24,3.0,3,2,2,0,3,0,0,3.86,12,38,31,6,6,4,5,2,1,0,,1,0,0,0,0,12,1,0,0,0,0,0,.39,-0.020,.00,0.00%,-0.36,6.95,12.00,3t -2- 2 out d4,6t -2- 2 out d5,,BAL,1.0,L,4,9
3,151,2019-09-17,BAL,TOR,GS-4,,9,4.0,4,3,3,1,4,2,0,4.91,16,68,44,10,6,3,8,1,1,0,45,,,0,0,0,15,0,0,0,0,0,0,.69,-0.099,.00,0.00%,-0.81,8.00,15.00,1t start tie,4t 3 out d1,,BAL,1.25,L,5,8
4,157,2019-09-23,BAL,TOR,GS-3,,5,3.0,6,6,6,1,2,3,1,7.71,16,63,39,10,4,5,7,1,0,0,24,,,0,0,0,14,0,0,0,0,0,0,.64,-0.355,.00,0.00%,-4.39,-6.05,-3.00,1b start tie,3b 3 out d3,,TOR,2.3333333333333335,L,10,11
5,162,2019-09-29,BAL,BOS,GS-6,,5,5.0,5,3,2,1,6,0,1,6.63,21,81,55,15,11,5,8,5,0,0,52,,,0,0,0,19,0,1,0,1,0,0,1.18,0.063,.00,0.00%,0.50,15.05,27.00,1b start tie,6b 1-- 0 out a1,,BOS,1.2,L,4,5
