,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,2,2005-04-06,LAN,SFG,8-8,,99,1.0,0,0,0,0,0,0,0,0.0,3,11,7,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.51,8b --- 0 out a9,8b 3 out a9,,SFG,0.0,W,10,4
1,2,4,2005-04-08,LAN,ARI,8-8,W(1-0),1,1.0,1,3,3,2,0,1,0,13.5,6,21,10,2,2,1,3,1,0,0,,0,0,0,0,0,3,0,0,1,0,0,0,1.78,-0.35600000000000004,2.01,-0.24%,-2.48,8b --- 0 out tie,8b 3 out d3,,ARI,3.0,W,8,7
2,3,5,2005-04-09,LAN,ARI,11-GF(11),S(1),0,0.2,1,0,0,0,0,0,0,10.13,2,5,3,1,0,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,3.72,0.12300000000000001,4.44,0.09%,0.7,11b -2- 1 out a2,11b end a 2,,ARI,5.0,W,12,10
3,4,8,2005-04-13,LAN,SFG,8-8,H(1),3,1.0,1,0,0,0,0,0,0,7.36,4,11,8,4,0,4,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.79,0.042,0.99,0.03%,0.5,8t --- 0 out a3,8t 3 out a3,,LAD,1.0,W,4,1
4,5,10,2005-04-16,LAN,SDP,9-GF,,2,1.0,0,0,0,0,0,0,0,5.79,3,8,6,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.11,0.01%,0.5,9t --- 0 out a5,9t end a 5,,LAD,0.0,W,8,3
5,6,13,2005-04-19,LAN,MIL,7-8,,2,2.0,2,0,0,0,1,0,0,4.05,7,30,20,7,0,2,4,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.74,0.075,0.89,0.05%,1.01,7b --- 0 out d1,8b 3 out d1,,MIL,1.0,W,8,6
6,7,16,2005-04-22,LAN,COL,6-7,,2,2.0,0,0,0,0,1,0,0,3.12,6,25,16,4,2,5,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,1.14,6b --- 0 out d9,7b 3 out d9,,COL,0.0,L,1,9
7,8,17,2005-04-23,LAN,COL,6-6,,0,1.0,0,0,0,1,0,0,0,2.79,4,20,11,5,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.28,0.021,0.37,0.02%,0.57,6b --- 0 out d3,6b 3 out d3,,COL,1.0,L,6,8
8,9,19,2005-04-25,LAN,ARI,9-GF,,1,1.0,1,0,0,0,0,0,0,2.53,4,13,8,3,0,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.23,0.017,0.34,0.02%,0.5,9t --- 0 out d2,9t end d 2,,LAD,1.0,L,2,4
9,10,21,2005-04-27,LAN,ARI,7-7,,1,0.1,0,0,0,0,1,0,0,2.45,1,4,3,0,1,0,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,4.14,0.124,6.14,0.11%,0.8,7t 123 1 out tie,7t 123 2 out tie,,LAD,0.0,L,3,6
10,11,22,2005-04-29,LAN,COL,8-8,,1,0.1,2,1,1,1,1,0,0,3.18,4,15,9,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.37,-0.052000000000000005,0.47,-0.04%,-1.69,8t --- 0 out a5,8t 1-3 1 out a4,,LAD,30.0,W,6,3
11,12,25,2005-05-02,LAN,WSN,8-8,,2,1.0,4,2,2,1,1,0,0,4.38,7,23,11,4,2,5,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.07,-0.168,1.38,-0.13%,-1.5,8t --- 0 out d1,8t 3 out d3,,LAD,5.0,L,2,6
12,13,27,2005-05-04,LAN,WSN,8-GF,,1,2.0,1,0,0,1,2,0,0,3.77,7,27,18,5,3,3,1,0,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,0.17,0.023,0.22,0.02%,0.99,8t --- 0 out d3,9t end d 3,,LAD,1.0,L,2,5
13,14,29,2005-05-07,LAN,CIN,8-8,,2,0.1,2,3,1,1,1,0,0,4.3,5,24,15,3,2,2,1,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,1,0.03,-0.004,0.04,0.00%,-2.69,8b --- 0 out d5,8b 1-3 1 out d7,,CIN,30.0,L,3,11
14,15,32,2005-05-10,LAN,STL,6-6,H(2),2,0.2,1,1,1,1,0,0,0,4.7,4,12,6,3,0,1,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,1,0,1.77,-0.091,2.31,-0.07%,-0.72,6b --- 0 out a2,6b 1-- 2 out a1,,STL,10.0,W,9,8
15,16,33,2005-05-11,LAN,STL,7-7,,0,1.0,2,1,1,1,0,0,0,4.96,6,29,17,6,0,3,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.13,-0.022000000000000002,0.17,-0.02%,-0.49,7b --- 0 out d3,7b 3 out d4,,STL,3.0,L,3,9
16,17,89,2005-07-14,LAN,SFG,8-8,,63,1.0,0,0,0,0,0,0,0,4.67,3,6,6,2,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.68,0.051,0.42,0.02%,0.5,8t --- 0 out d1,8t 3 out d1,,LAD,0.0,L,3,4
17,18,91,2005-07-16,LAN,SFG,8-GF,W(2-0),1,2.0,0,0,0,0,3,0,0,4.19,6,17,14,5,1,3,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.59,0.08900000000000001,0.29,0.03%,0.99,8t --- 0 out d1,9t end d 1,,LAD,0.0,W,5,4
18,19,93,2005-07-19,LAN,PHI,8-8,,2,1.0,1,0,0,0,1,0,2,3.98,6,29,20,5,3,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,3.15,0.111,1.31,0.03%,0.53,8b --- 0 out tie,8b 3 out tie,,PHI,1.0,L,4,5
19,20,95,2005-07-21,LAN,PHI,8-8,H(3),1,0.1,1,0,0,0,1,0,0,3.92,2,6,4,1,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.2,-0.005,1.23,0.00%,-0.02,8b --- 0 out a1,8b 1-- 1 out a1,,PHI,10.0,W,1,0
20,21,96,2005-07-22,LAN,NYM,8-8,H(4),0,0.2,0,0,0,0,0,0,0,3.8,2,6,5,2,0,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.54,0.077,1.01,0.03%,0.26,8b --- 1 out a1,8b 3 out a1,,NYM,0.0,W,6,5
21,22,99,2005-07-25,LAN,CIN,9-GF,,2,1.0,0,0,0,0,0,0,0,3.63,3,12,10,5,0,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.19,0.013999999999999999,0.14,0.01%,0.5,9t --- 0 out a4,9t end a 4,,LAD,0.0,W,4,0
22,23,100,2005-07-26,LAN,CIN,8-8,H(5),0,0.2,1,1,1,0,1,1,0,3.91,3,7,6,2,0,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.33,-0.024,1.1,-0.01%,-0.61,8t --- 0 out a2,8t --- 2 out a1,,LAD,5.0,W,7,4
23,24,103,2005-07-29,LAN,STL,8-8,H(6),2,1.0,1,0,0,0,0,0,0,3.75,3,9,6,1,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.46,0.07400000000000001,1.11,0.03%,0.5,8t --- 0 out a2,8t 3 out a2,,LAD,1.0,W,7,5
24,25,105,2005-07-31,LAN,STL,8-8,,1,1.0,1,1,1,0,1,0,0,3.96,4,10,8,1,4,3,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0.53,-0.05,0.44,-0.03%,-0.5,8t --- 0 out d2,8t 3 out d3,,LAD,1.0,L,5,7
25,26,106,2005-08-02,LAN,WSN,8-8,H(7),1,0.2,2,2,1,1,0,0,0,4.21,5,18,9,4,0,0,4,2,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,2.14,-0.081,1.63,-0.04%,-1.01,8b --- 0 out a3,8b 1-3 2 out a2,,WSN,15.0,W,5,4
26,27,109,2005-08-05,LAN,PIT,8-GF,S(2),2,1.2,1,0,0,0,1,0,0,3.95,6,21,14,3,3,3,2,0,1,0,,3,1,0,0,0,6,0,0,0,0,0,0,0.48,0.061,0.34,0.03%,1.08,8b 123 1 out a5,9b end a 6,,PIT,0.8333333333333334,W,12,6
27,28,111,2005-08-07,LAN,PIT,9-GF,S(3),1,0.1,0,0,0,0,1,0,0,3.9,1,6,4,1,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,4.89,0.145,3.14,0.06%,0.6,9b -23 2 out a2,9b end a 2,,PIT,0.0,W,6,4
28,29,112,2005-08-09,LAN,PHI,8-8,BL(2-1),1,0.2,3,5,5,2,1,2,0,5.4,7,35,20,6,1,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.25,-0.6729999999999999,1.43,-0.26%,-3.73,8t --- 0 out a1,8t 1-- 2 out d3,,LAD,25.0,L,4,8
29,30,115,2005-08-12,LAN,NYM,8-8,,2,1.0,1,0,0,1,0,0,0,5.22,5,24,14,2,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.27,0.106,1.12,0.03%,0.5,8t --- 0 out tie,8t 3 out tie,,LAD,2.0,W,7,6
30,31,119,2005-08-17,LAN,ATL,8-GF(8),,4,1.0,3,3,3,1,2,0,0,5.93,6,27,17,5,6,0,3,2,1,0,,0,0,0,0,0,5,0,1,0,0,0,0,0.03,-0.005,0.03,0.00%,-2.49,8b --- 0 out d5,8b end d 8,,ATL,4.0,L,2,10
31,32,121,2005-08-19,LAN,FLA,7-7,,1,0.2,0,0,0,0,0,0,0,5.81,2,6,4,2,0,2,0,0,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,0.53,-0.011000000000000001,0.55,-0.01%,0.16,7b 1-3 1 out d2,7b 3 out d3,,FLA,0.0,L,0,3
32,33,122,2005-08-20,LAN,FLA,7-7,,0,0.0,0,0,0,1,0,0,0,5.81,1,7,3,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1.33,-0.036000000000000004,1.17,-0.02%,-0.2,7b 1-- 2 out a2,7b 12- 2 out a2,,FLA,inf,W,11,6
33,34,123,2005-08-21,LAN,FLA,6-7,,0,2.0,3,1,1,0,0,0,0,5.73,9,33,22,10,1,2,7,3,1,0,,0,0,0,0,0,9,1,1,0,0,0,0,0.03,0.0,0.03,0.00%,-0.05,6b --- 0 out d6,7b 3 out d7,,FLA,1.5,L,1,7
34,35,126,2005-08-24,LAN,COL,8-8,L(2-2),2,0.2,2,2,2,1,1,0,0,6.15,5,15,8,2,2,0,3,1,0,0,,0,0,0,0,0,4,2,0,1,0,0,0,1.68,-0.242,1.54,-0.13%,-0.94,8t --- 0 out tie,8t 12- 2 out d1,,LAD,15.0,L,1,2
35,36,129,2005-08-27,LAN,HOU,9-GF,,2,1.0,1,0,0,0,0,0,0,5.97,3,7,6,1,1,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.16,0.006,0.09,0.00%,0.5,9t --- 0 out a5,9t end a 5,,LAD,1.0,W,8,3
36,37,131,2005-08-29,LAN,CHC,9-9,,1,0.2,2,1,1,0,1,0,0,6.11,4,20,14,5,0,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.24,0.002,0.19,0.00%,-0.81,9b --- 0 out a4,9b -2- 2 out a3,,CHC,10.0,W,9,6
