Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,4,2016-04-08,HOU,MIL,5-7,,99,3.0,1,0,0,0,4,0,0,0.00,10,38,27,12,5,1,5,3,1,0,,0,0,0,0,0,10,1,0,0,0,0,0,.15,0.030,.14,0.02%,1.52,5b --- 0 out d4,7b 3 out d4,,MIL,0.3333333333333333,L,4,6,,
2,9,2016-04-13,HOU,KCR,9-GF,,4,1.0,0,0,0,0,3,0,0,0.00,3,13,10,3,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.21,0.016,.19,0.01%,0.48,9t --- 0 out d2,9t end d 2,,HOU,0.0,L,2,4,,
3,10,2016-04-14,HOU,KCR,6-7,,0,1.1,1,0,0,1,1,0,0,0.00,6,19,11,1,2,0,4,2,1,0,,1,0,0,0,0,5,0,0,0,0,0,0,.07,0.005,.06,0.00%,0.70,6t 1-- 2 out d6,7t 3 out d6,,HOU,1.8181818181818181,L,2,6,,
4,14,2016-04-19,HOU,TEX,6-GF(8),,4,3.0,2,1,1,0,1,1,0,1.08,9,26,20,5,2,3,5,1,1,0,,2,0,0,0,1,9,0,0,0,1,0,0,.25,0.003,.25,0.00%,1.98,6b 1-3 0 out d4,8b end d 3,,TEX,0.6666666666666666,L,5,7,,
5,17,2016-04-22,HOU,BOS,5-6,,2,2.0,4,0,0,0,1,0,0,0.87,8,27,22,5,5,3,4,3,0,0,,0,0,0,0,0,8,0,0,0,1,0,0,.16,0.018,.10,0.01%,0.96,5t --- 0 out d5,6t 3 out d5,,HOU,2.0,L,2,6,,
6,19,2016-04-24,HOU,BOS,5-8,,1,3.1,3,0,0,0,2,0,0,0.66,12,41,30,9,3,4,6,3,1,0,,2,0,2,0,0,12,0,0,0,0,0,0,.68,0.132,.48,0.06%,1.84,5t 12- 1 out d2,8t 1-3 2 out d2,,HOU,0.9677419354838709,L,5,7,,
7,24,2016-04-30,HOU,OAK,GS-5,L(0-1),5,5.0,5,2,2,3,4,0,0,1.45,23,91,54,15,9,5,11,5,1,0,50,,,0,0,0,20,2,0,0,0,0,0,.93,-0.023,.56,-0.01%,0.44,1b start tie,5b 3 out d2,,OAK,1.6,L,0,2,,
8,29,2016-05-05,HOU,SEA,GS-6,,4,6.0,6,1,1,1,6,0,0,1.46,24,103,67,18,12,7,10,5,2,0,61,,,1,1,0,23,0,1,0,0,0,0,1.19,0.232,.82,0.10%,1.87,1t start tie,6t 3 out tie,,HOU,1.1666666666666667,L,3,6,,
9,34,2016-05-10,HOU,CLE,GS-7,L(0-2),4,6.2,5,2,2,2,5,0,1,1.72,26,104,72,15,11,7,11,7,1,0,59,,,0,1,0,22,1,0,0,1,0,0,.85,0.041,.52,0.02%,1.12,1t start tie,7t 1-- 2 out d2,,HOU,1.129032258064516,L,0,4,,
10,39,2016-05-15,HOU,BOS,GS-2,,4,2.0,5,6,6,2,1,1,0,3.24,13,56,35,8,3,2,8,4,1,0,21,,,2,0,0,11,2,0,0,0,0,0,1.33,-0.485,.76,-0.17%,-4.92,1b start tie,2b 3 out d3,,BOS,3.5,L,9,10,,
11,45,2016-05-22,HOU,TEX,8-8,,6,1.0,0,0,0,0,0,0,0,3.15,3,7,4,1,0,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.48,8t --- 0 out d7,8t 3 out d7,,HOU,0.0,L,2,9,,
12,49,2016-05-27,HOU,LAA,4-GF(8),,4,4.1,1,0,0,2,4,0,0,2.79,16,59,38,10,10,2,8,3,1,0,,2,0,0,0,0,14,0,0,0,0,0,0,.02,0.007,.01,0.00%,2.36,4b 12- 2 out d7,8b end d 7,,LAA,0.7317073170731708,L,2,7,,
13,55,2016-06-02,HOU,ARI,8-GF,,5,2.0,1,0,0,1,2,0,0,2.66,7,20,13,3,3,2,2,0,2,0,,0,0,0,1,0,6,0,0,0,0,0,0,.16,0.021,.10,0.01%,0.96,8t --- 0 out d3,9t end d 3,,HOU,1.0,L,0,3,,
14,56,2016-06-03,HOU,OAK,8-GF,,0,2.0,3,1,1,0,5,0,0,2.74,9,28,20,5,7,0,4,1,1,0,,0,0,0,0,0,9,2,0,0,0,0,0,.00,0.000,.00,0.00%,-0.05,8t --- 0 out a11,9t end a10,,HOU,1.5,W,12,2,,
15,62,2016-06-09,HOU,TEX,4-7,,5,3.1,0,0,0,1,2,0,0,2.54,11,42,26,7,6,2,6,3,1,0,,2,0,0,0,0,10,0,0,0,0,0,0,.59,0.151,.52,0.08%,2.16,4b 1-3 2 out d2,7b 3 out d1,,TEX,0.3225806451612903,L,3,5,,
16,70,2016-06-19,HOU,CIN,6-GF,S(1),9,3.1,1,0,0,0,2,0,0,2.37,11,44,33,11,6,1,8,4,2,0,,2,0,0,0,0,11,0,0,0,0,0,0,.24,0.070,.14,0.02%,1.92,6t 1-3 2 out a4,9t end a 6,,HOU,0.3225806451612903,W,6,0,,
17,75,2016-06-25,HOU,KCR,9-GF,,5,1.0,2,0,0,0,1,0,0,2.32,4,12,9,0,2,1,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,0.001,.01,0.00%,0.52,9b --- 0 out a8,9b end a 8,,KCR,2.0,W,13,5,,
18,76,2016-06-26,HOU,KCR,7-GF(8),,0,1.1,2,0,0,0,1,0,0,2.26,5,17,12,0,3,2,2,2,0,0,,1,0,0,0,0,5,0,0,0,1,0,0,.05,0.004,.05,0.00%,0.85,7b -2- 2 out d5,8b end d 5,,KCR,1.8181818181818181,L,1,6,,
19,78,2016-06-28,HOU,LAA,9-GF,,1,1.0,1,0,0,0,0,0,0,2.22,3,12,8,0,2,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.07,0.003,.07,0.00%,0.48,9b --- 0 out a6,9b end a 6,,LAA,1.0,W,7,1,,
20,80,2016-07-01,HOU,CHW,9-GF,,2,1.0,1,0,0,1,0,0,0,2.18,4,15,9,2,2,1,2,1,1,0,,0,0,0,0,0,3,1,0,0,1,0,0,.21,0.006,.24,0.00%,0.48,9t --- 0 out a5,9t end a 5,,HOU,2.0,W,5,0,,
21,82,2016-07-03,HOU,CHW,6-8,,1,1.1,3,2,2,0,0,0,1,2.45,8,35,26,5,1,2,5,4,0,0,,2,0,1,0,0,7,0,0,0,0,0,0,.97,-0.091,1.08,-0.06%,-1.48,6t 12- 2 out d1,8t 1-- 0 out d3,,HOU,2.727272727272727,L,1,4,,
22,85,2016-07-06,HOU,SEA,4-6,,2,2.2,1,0,0,0,1,0,0,2.34,8,43,27,7,3,3,4,2,2,0,,1,0,0,0,0,8,1,0,0,1,0,0,1.13,0.212,1.41,0.16%,1.46,4t 1-- 1 out a1,6t 3 out a1,,HOU,0.45454545454545453,W,9,8,,
23,88,2016-07-09,HOU,OAK,9-GF,,2,1.0,0,0,0,0,1,0,0,2.30,2,8,5,1,2,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,.24,0.012,.29,0.01%,0.86,9t 1-- 0 out d3,9t end d 3,,HOU,0.0,L,2,3,,
24,90,2016-07-15,HOU,SEA,9-GF,,5,1.0,1,0,0,0,2,0,0,2.26,4,18,13,3,3,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.23,0.017,.33,0.02%,0.49,9b --- 0 out a4,9b end a 4,,SEA,1.0,W,7,3,,
25,92,2016-07-17,HOU,SEA,7-8,,1,1.2,2,1,1,2,2,0,1,2.35,9,25,15,5,2,2,2,1,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.07,-0.002,.10,0.00%,-0.79,7b --- 0 out a8,8b 123 2 out a7,,SEA,3.3333333333333335,W,8,1,,
26,95,2016-07-20,HOU,OAK,8-GF,,2,2.0,0,0,0,0,3,0,0,2.27,6,27,19,4,5,0,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.10,0.015,.14,0.01%,0.98,8b --- 0 out a5,9b end a 7,,OAK,0.0,W,7,0,,
27,100,2016-07-26,HOU,NYY,5-7,,5,2.1,2,0,0,0,1,0,0,2.19,8,23,18,5,4,1,6,3,0,0,,1,0,0,1,0,8,1,0,0,0,0,0,.16,0.022,.26,0.02%,1.31,5t --3 2 out d5,7t 3 out d5,,HOU,0.9523809523809523,L,3,6,,
28,102,2016-07-29,HOU,DET,2-5,,2,3.1,3,2,2,0,2,1,0,2.35,13,51,35,12,7,6,5,4,0,0,,2,2,0,0,0,12,0,1,0,0,1,0,.16,-0.080,.27,-0.08%,-2.04,2b 12- 2 out d4,5b 3 out d7,,DET,0.9677419354838709,L,6,14,,
29,105,2016-08-01,HOU,TOR,9-13,,2,4.1,0,0,0,0,7,0,0,2.21,13,65,41,12,9,3,3,0,2,0,,1,0,0,0,0,13,0,0,0,0,0,0,1.82,0.594,2.55,0.50%,2.13,9t 1-- 2 out tie,13t 3 out tie,,HOU,0.0,W,2,1,,
