,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,136,2019-09-01,SDN,SFG,9-GF,,99,1.0,0,0,0,0,0,0,0,0.0,3,16,10,4,0,0,3,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.24,0.018000000000000002,0.0,0.00%,0.5,2.25,3.0,9b --- 0 out a4,9b end a 4,,SFG,0.0,W,8,4
1,2,138,2019-09-03,SDN,ARI,7-7,,1,0.1,1,0,0,1,1,0,0,0.0,3,17,11,2,3,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.55,-0.016,0.0,0.00%,-0.41,1.55,4.0,7b --- 0 out d2,7b 12- 1 out d2,,ARI,20.0,L,1,2
2,3,140,2019-09-06,SDN,COL,9-GF,,2,1.0,0,0,0,0,2,0,0,0.0,3,16,10,5,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.5,0.038,0.0,0.00%,0.5,6.25,9.0,9t --- 0 out d1,9t end d 1,,SDP,0.0,L,2,3
3,4,142,2019-09-08,SDN,COL,7-7,,1,1.0,0,0,0,0,2,0,0,0.0,3,16,10,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.08800000000000001,0.0,0.00%,0.5,6.25,9.0,7t --- 0 out tie,7t 3 out tie,,SDP,0.0,W,2,1
4,5,144,2019-09-10,SDN,CHC,7-7,H(1),1,0.1,0,0,0,0,1,0,0,0.0,1,4,3,1,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.8,0.021,0.0,0.00%,0.11,2.75,4.0,7t --- 2 out a1,7t 3 out a1,,SDP,0.0,W,9,8
5,6,145,2019-09-11,SDN,CHC,7-7,H(2),0,1.0,0,0,0,0,2,0,0,0.0,3,10,9,2,5,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.93,0.071,0.0,0.00%,0.5,6.25,9.0,7t --- 0 out a2,7t 3 out a2,,SDP,0.0,W,4,0
6,7,148,2019-09-14,SDN,COL,8-GF(8),,2,1.0,0,0,0,0,1,0,0,0.0,3,12,7,2,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.51,0.040999999999999995,0.0,0.00%,0.62,4.25,6.0,8b --- 0 out d1,8b end d 1,,COL,0.0,L,10,11
7,8,149,2019-09-15,SDN,COL,7-7,,0,0.2,1,1,1,2,1,1,0,1.42,5,23,12,2,2,1,1,1,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,0.27,-0.087,0.0,0.00%,-1.97,-0.3,2.0,7b 12- 1 out d2,7b 3 out d5,,COL,15.0,L,5,10
8,9,151,2019-09-17,SDN,MIL,8-GF(8),,1,1.0,1,1,1,0,1,0,0,2.45,4,15,9,3,2,1,2,2,0,0,,0,0,0,0,0,2,1,0,0,0,1,0,0.58,-0.057,0.0,0.00%,-0.47,1.65,3.0,8b --- 0 out d1,8b end d 2,,MIL,1.0,L,1,3
9,10,154,2019-09-20,SDN,ARI,7-7,,2,1.0,1,0,0,0,2,0,0,2.16,5,17,13,5,1,2,1,0,0,0,,0,0,1,0,0,4,0,0,0,0,0,1,0.97,0.035,0.0,0.00%,0.5,5.65,9.0,7t --- 0 out d2,7t 3 out d2,,SDP,1.0,L,0,9
10,11,156,2019-09-22,SDN,ARI,8-8,,1,1.0,1,0,0,0,1,0,0,1.93,4,11,8,2,1,0,3,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.74,0.107,0.0,0.00%,0.5,3.65,6.0,8t --- 0 out tie,8t 3 out tie,,SDP,1.0,W,6,4
11,12,158,2019-09-25,SDN,LAD,7-7,L(0-1),2,1.0,2,1,1,0,0,1,0,2.61,4,15,12,3,2,1,3,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,1.33,-0.139,0.0,0.00%,-0.5,-0.95,0.0,7t --- 0 out tie,7t 3 out d1,,SDP,2.0,L,4,6
12,13,161,2019-09-28,SDN,ARI,7-7,L(0-2),2,0.2,3,5,5,2,0,1,0,6.55,7,24,12,1,3,2,3,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,2.06,-0.675,0.0,0.00%,-4.58,-11.5,-13.0,7b --- 0 out a4,7b --- 2 out d1,,ARI,25.0,L,5,6
